city_norm,item_id,sept_actual_sales
firozpur,10007377,10.0
gandhidham,10007377,19.0
gaya,10007377,229.0
ghaziabad,10007377,978.9
goa,10007377,156.0
gonda,10007377,14.0
gorakhpur,10007377,233.0
gulbarga,10007377,22.0
guntur,10007377,10.0
gurgaon,10007377,1980.0
guwahati,10007377,594.0
gwalior,10007377,61.0
haldwani,10007377,70.0
hamirpur,10007377,13.0
hapur,10007377,15.0
haridwar,10007377,85.0
hassan,10007377,3.0
hazaribagh,10007377,101.0
hisar,10007377,25.0
hoshiarpur,10007377,26.0
hosur,10007377,6.0
hubli,10007377,21.0
hyderabad,10007377,793.0
indore,10007377,239.0
jabalpur,10007377,114.0
jaipur,10007377,277.0
jalandhar,10007377,127.0
jalgaon,10007377,15.0
jammu,10007377,117.0
jamnagar,10007377,27.0
jamshedpur,10007377,1010.0
jaunpur,10007377,19.0
jhansi,10007377,45.0
jind,10007377,7.0
jodhpur,10007377,31.0
junagadh,10007377,1.0
kaithal,10007377,9.0
kakinada,10007377,7.0
kalol,10007377,1.0
kanpur,10007377,527.0
kapurthala,10007377,11.0
karnal,10007377,40.0
khanna,10007377,8.0
kharagpur,10007377,168.0
kharar,10007377,115.0
kochi,10007377,113.0
kolhapur,10007377,19.0
kolkata,10007377,9469.0
kota,10007377,43.0
kotdwar,10007377,7.0
kottayam,10007377,8.0
kozhikode,10007377,15.0
kurnool,10007377,7.0
kurukshetra,10007377,17.0
lakhimpur,10007377,15.0
latur,10007377,2.0
lonavala,10007377,1.0
lucknow,10007377,1702.0
ludhiana,10007377,168.0
madurai,10007377,9.0
mainpuri,10007377,6.0
manali,10007377,4.0
mangaluru,10007377,22.0
manipal,10007377,10.0
mathura,10007377,56.0
meerut,10007377,152.0
mehsana,10007377,11.0
modinagar,10007377,11.0
moga,10007377,14.0
mohali,10007377,174.0
moradabad,10007377,64.0
morbi,10007377,2.0
mumbai,10007377,2214.0
muzaffarnagar,10007377,28.0
muzaffarpur,10007377,305.0
mysore,10007377,47.0
nadiad,10007377,2.0
nagpur,10007377,159.0
nanded,10007377,11.0
narmadapuram,10007377,7.0
nashik,10007377,23.0
navsari,10007377,11.0
nellore,10007377,6.0
nizamabad,10007377,1.0
noida,10007377,2284.1
palwal,10007377,11.0
panchkula,10007377,101.0
panipat,10007377,61.0
pathankot,10007377,17.0
patiala,10007377,74.0
patna,10007377,2554.0
phagwara,10007377,15.0
prayagraj,10007377,259.0
puducherry,10007377,7.0
pune,10007377,1315.0
puri,10007377,58.0
purnia,10007377,251.0
raebareli,10007377,26.0
raipur,10007377,244.0
rajahmundry,10007377,18.0
rajkot,10007377,41.0
rajpura,10007377,12.0
rampur,10007377,33.0
ranchi,10007377,1071.0
ratlam,10007377,4.0
rewa,10007377,28.0
rewari,10007377,25.0
rishikesh,10007377,23.0
rohtak,10007377,71.0
roorkee,10007377,37.0
rudrapur,10007377,31.0
saharanpur,10007377,23.0
salem,10007377,2.0
sangli,10007377,6.0
sangrur,10007377,9.0
satara,10007377,5.0
satna,10007377,12.0
shillong,10007377,75.0
shimoga,10007377,16.0
sikar,10007377,10.0
siliguri,10007377,256.0
sirsa,10007377,7.0
sitapur,10007377,18.0
solan,10007377,21.0
solapur,10007377,11.0
sonipat,10007377,122.0
sri ganganagar,10007377,14.0
sundar nagar,10007377,5.0
surat,10007377,92.0
thrissur,10007377,21.0
tiruchirappalli,10007377,3.0
tirupati,10007377,5.0
trivandrum,10007377,26.0
tumkur,10007377,13.0
udaipur,10007377,31.0
udupi,10007377,6.0
ujjain,10007377,18.0
una,10007377,7.0
unnao,10007377,20.0
vadodara,10007377,186.0
vapi,10007377,15.0
varanasi,10007377,254.0
vellore,10007377,5.0
vijayawada,10007377,41.0
vizag,10007377,83.0
vizianagaram,10007377,7.0
vrindavan,10007377,25.0
warangal,10007377,7.0
yamunanagar,10007377,34.0
zirakpur,10007377,134.0
ballari,10007703,3.0
belgaum,10007703,1.0
bengaluru,10007703,375.0
bhimavaram,10007703,71.0
bidar,10007703,1.0
chennai,10007703,1312.0
coimbatore,10007703,59.0
davanagere,10007703,1.0
dharwad,10007703,1.0
eluru,10007703,35.0
erode,10007703,8.0
gulbarga,10007703,2.0
guntur,10007703,9.0
hosur,10007703,25.0
hubli,10007703,2.0
hyderabad,10007703,860.0
kakinada,10007703,112.0
kochi,10007703,17.0
kozhikode,10007703,5.0
kurnool,10007703,4.0
madurai,10007703,9.0
manipal,10007703,1.0
mysore,10007703,9.0
nellore,10007703,16.0
nizamabad,10007703,4.0
puducherry,10007703,10.0
rajahmundry,10007703,87.0
salem,10007703,29.0
shimoga,10007703,1.0
thrissur,10007703,1.0
tiruchirappalli,10007703,34.0
tirupati,10007703,9.0
trivandrum,10007703,13.0
vellore,10007703,8.0
vijayawada,10007703,74.0
vizag,10007703,175.0
vizianagaram,10007703,7.0
warangal,10007703,104.0
agra,10007924,401.0
ahmednagar,10007924,3.0
ajmer,10007924,27.0
aligarh,10007924,263.0
alwar,10007924,51.0
ambala,10007924,20.0
amritsar,10007924,117.0
asansol,10007924,138.0
aurangabad,10007924,21.0
ayodhya,10007924,117.0
baddi,10007924,21.0
bahadurgarh,10007924,151.0
barabanki,10007924,54.0
bardhaman,10007924,116.0
bareilly,10007924,89.0
batala,10007924,18.0
bathinda,10007924,10.0
begusarai,10007924,23.0
berhampur,10007924,144.0
bhagalpur,10007924,52.0
bhiwadi,10007924,181.0
bhiwani,10007924,35.0
bhubaneswar,10007924,962.0
bikaner,10007924,14.0
bokaro,10007924,67.0
chandigarh,10007924,257.0
cuttack,10007924,249.0
darbhanga,10007924,22.0
dehradun,10007924,263.0
delhi,10007924,16921.0
deoghar,10007924,22.0
deoria,10007924,22.0
dhanbad,10007924,157.0
dharamshala,10007924,6.0
durgapur,10007924,96.0
faridabad,10007924,1992.0
farrukhabad,10007924,22.0
fatehpur,10007924,32.0
firozabad,10007924,27.0
firozpur,10007924,11.0
gaya,10007924,63.0
ghaziabad,10007924,2576.3999999999996
goa,10007924,293.0
gonda,10007924,49.0
gorakhpur,10007924,114.0
gurgaon,10007924,4634.0
guwahati,10007924,291.0
gwalior,10007924,11.0
haldwani,10007924,97.0
hamirpur,10007924,15.0
hapur,10007924,61.0
haridwar,10007924,73.0
hazaribagh,10007924,17.0
hisar,10007924,79.0
hoshiarpur,10007924,5.0
jabalpur,10007924,1.0
jaipur,10007924,257.0
jalandhar,10007924,79.0
jammu,10007924,62.0
jamshedpur,10007924,510.0
jaunpur,10007924,21.0
jhansi,10007924,41.0
jind,10007924,26.0
jodhpur,10007924,29.0
kaithal,10007924,9.0
kanpur,10007924,831.0
kapurthala,10007924,13.0
karnal,10007924,103.0
kashipur,10007924,3.0
khanna,10007924,26.0
kharagpur,10007924,230.0
kharar,10007924,74.0
kolhapur,10007924,22.0
kolkata,10007924,8751.0
kota,10007924,44.0
kotdwar,10007924,43.0
kurukshetra,10007924,41.0
lakhimpur,10007924,18.0
lonavala,10007924,3.0
lucknow,10007924,2250.0
ludhiana,10007924,72.0
mainpuri,10007924,24.0
manali,10007924,1.0
mathura,10007924,70.0
meerut,10007924,583.0
modinagar,10007924,47.0
moga,10007924,11.0
mohali,10007924,127.0
moradabad,10007924,135.0
mumbai,10007924,1642.0
muradnagar,10007924,1.0
muzaffarnagar,10007924,108.0
muzaffarpur,10007924,74.0
nashik,10007924,25.0
noida,10007924,6011.599999999999
palwal,10007924,125.0
panchkula,10007924,53.0
panipat,10007924,234.0
pathankot,10007924,50.0
patiala,10007924,39.0
patna,10007924,508.0
phagwara,10007924,42.0
prayagraj,10007924,189.0
pune,10007924,815.0
puri,10007924,181.0
purnia,10007924,39.0
raebareli,10007924,36.0
rajpura,10007924,6.0
rampur,10007924,53.0
ranchi,10007924,245.0
rewa,10007924,7.0
rewari,10007924,93.0
rishikesh,10007924,44.0
rohtak,10007924,231.0
roorkee,10007924,42.0
rudrapur,10007924,105.0
saharanpur,10007924,168.0
sangli,10007924,2.0
satara,10007924,8.0
satna,10007924,3.0
shillong,10007924,36.0
sikar,10007924,13.0
siliguri,10007924,107.0
sirsa,10007924,27.0
sitapur,10007924,16.0
solan,10007924,24.0
sonipat,10007924,396.0
sri ganganagar,10007924,10.0
sundar nagar,10007924,12.0
udaipur,10007924,32.0
una,10007924,16.0
unnao,10007924,21.0
varanasi,10007924,172.0
vrindavan,10007924,124.0
yamunanagar,10007924,116.0
zirakpur,10007924,170.0
agra,10009040,5.0
ahmednagar,10009040,1.0
alwar,10009040,1.0
aurangabad,10009040,2.0
ayodhya,10009040,1.0
bhimavaram,10009040,2.0
bhubaneswar,10009040,2.0
cuttack,10009040,1.0
delhi,10009040,23.0
deoria,10009040,1.0
durgapur,10009040,1.0
eluru,10009040,1.0
faridabad,10009040,2.0
ghaziabad,10009040,5.7
gonda,10009040,1.0
gorakhpur,10009040,4.0
guntur,10009040,4.0
gurgaon,10009040,12.0
guwahati,10009040,1.0
haldwani,10009040,4.0
hazaribagh,10009040,1.0
hyderabad,10009040,44.0
jaipur,10009040,6.0
jamshedpur,10009040,3.0
kanpur,10009040,6.0
kharagpur,10009040,3.0
kolkata,10009040,33.0
latur,10009040,1.0
lucknow,10009040,13.0
meerut,10009040,1.0
mumbai,10009040,3.0
muzaffarpur,10009040,1.0
nizamabad,10009040,1.0
noida,10009040,13.299999999999999
patna,10009040,5.0
prayagraj,10009040,1.0
pune,10009040,19.0
purnia,10009040,2.0
rajahmundry,10009040,2.0
ranchi,10009040,1.0
rohtak,10009040,1.0
sitapur,10009040,2.0
varanasi,10009040,1.0
vijayawada,10009040,6.0
vizag,10009040,3.0
vizianagaram,10009040,1.0
warangal,10009040,1.0
belgaum,10010157,1.0
bhimavaram,10010157,4.0
bidar,10010157,2.0
dharwad,10010157,3.0
eluru,10010157,8.0
gulbarga,10010157,2.0
guntur,10010157,13.0
hyderabad,10010157,1283.0
kakinada,10010157,7.0
kurnool,10010157,24.0
latur,10010157,1.0
nizamabad,10010157,21.0
rajahmundry,10010157,3.0
solapur,10010157,1.0
vijayawada,10010157,40.0
vizag,10010157,41.0
vizianagaram,10010157,2.0
warangal,10010157,206.0
ahmedabad,10010626,1.0
alwar,10010626,1.0
bikaner,10010626,1.0
jaipur,10010626,15.0
jodhpur,10010626,1.0
udaipur,10010626,2.0
guntur,10011053,1.0
hyderabad,10011053,113.0
kurnool,10011053,13.0
nizamabad,10011053,7.0
rajahmundry,10011053,2.0
solapur,10011053,1.0
vijayawada,10011053,1.0
warangal,10011053,15.0
ballari,10011100,3.0
bengaluru,10011100,120.0
bhimavaram,10011100,18.0
bijapur,10011100,1.0
chennai,10011100,656.0
coimbatore,10011100,23.0
davanagere,10011100,1.0
eluru,10011100,7.0
erode,10011100,8.0
gulbarga,10011100,2.0
guntur,10011100,5.0
hassan,10011100,1.0
hosur,10011100,14.0
hyderabad,10011100,559.0
kakinada,10011100,32.0
kochi,10011100,21.0
kozhikode,10011100,2.0
kurnool,10011100,1.0
madurai,10011100,2.0
mangaluru,10011100,1.0
mysore,10011100,1.0
nellore,10011100,12.0
nizamabad,10011100,1.0
puducherry,10011100,4.0
rajahmundry,10011100,24.0
salem,10011100,12.0
solapur,10011100,1.0
thrissur,10011100,2.0
tiruchirappalli,10011100,19.0
tirupati,10011100,1.0
trivandrum,10011100,10.0
vellore,10011100,8.0
vijayawada,10011100,41.0
vizag,10011100,86.0
vizianagaram,10011100,3.0
warangal,10011100,33.0
agra,10011132,4.0
ahmedabad,10011132,25.0
ahmednagar,10011132,1.0
aligarh,10011132,1.0
alwar,10011132,2.0
ambala,10011132,2.0
amritsar,10011132,1.0
anand,10011132,1.0
ankleshwar,10011132,1.0
asansol,10011132,1.0
aurangabad,10011132,3.0
bahadurgarh,10011132,1.0
ballari,10011132,2.0
bareilly,10011132,3.0
batala,10011132,1.0
bathinda,10011132,2.0
belgaum,10011132,1.0
bengaluru,10011132,117.0
berhampur,10011132,1.0
bharuch,10011132,4.0
bhavnagar,10011132,1.0
bhimavaram,10011132,3.0
bhiwadi,10011132,3.0
bhiwani,10011132,1.0
bhopal,10011132,17.0
bhubaneswar,10011132,6.0
bikaner,10011132,1.0
chandigarh,10011132,10.0
chandrapur,10011132,1.0
chennai,10011132,6.0
coimbatore,10011132,1.0
cuttack,10011132,1.0
darbhanga,10011132,2.0
delhi,10011132,90.0
deoghar,10011132,1.0
durgapur,10011132,3.0
eluru,10011132,2.0
faridabad,10011132,7.0
farrukhabad,10011132,2.0
gaya,10011132,1.0
ghaziabad,10011132,17.099999999999998
gonda,10011132,1.0
gorakhpur,10011132,2.0
gulbarga,10011132,5.0
guntur,10011132,4.0
gurgaon,10011132,39.0
guwahati,10011132,5.0
gwalior,10011132,2.0
haldwani,10011132,1.0
hisar,10011132,1.0
hosur,10011132,1.0
hubli,10011132,1.0
hyderabad,10011132,91.0
indore,10011132,6.0
jabalpur,10011132,1.0
jaipur,10011132,10.0
jalandhar,10011132,5.0
jammu,10011132,2.0
jamnagar,10011132,2.0
jamshedpur,10011132,8.0
jaunpur,10011132,1.0
jind,10011132,1.0
jodhpur,10011132,1.0
junagadh,10011132,1.0
kakinada,10011132,1.0
kanpur,10011132,9.0
kapurthala,10011132,1.0
khanna,10011132,1.0
kharar,10011132,7.0
kolhapur,10011132,2.0
kolkata,10011132,103.0
kota,10011132,2.0
kurukshetra,10011132,1.0
lucknow,10011132,29.0
ludhiana,10011132,6.0
madurai,10011132,1.0
mohali,10011132,6.0
moradabad,10011132,1.0
mumbai,10011132,122.0
muzaffarnagar,10011132,2.0
muzaffarpur,10011132,3.0
mysore,10011132,2.0
nadiad,10011132,1.0
nagpur,10011132,12.0
nashik,10011132,1.0
navsari,10011132,2.0
nellore,10011132,2.0
noida,10011132,39.9
panchkula,10011132,3.0
panipat,10011132,1.0
pathankot,10011132,1.0
patiala,10011132,1.0
patna,10011132,27.0
phagwara,10011132,1.0
prayagraj,10011132,9.0
pune,10011132,35.0
purnia,10011132,1.0
raipur,10011132,7.0
rajahmundry,10011132,4.0
rajkot,10011132,7.0
rampur,10011132,1.0
ranchi,10011132,7.0
satara,10011132,1.0
shillong,10011132,1.0
shimoga,10011132,2.0
siliguri,10011132,2.0
solan,10011132,2.0
sonipat,10011132,2.0
surat,10011132,5.0
tirupati,10011132,2.0
tumkur,10011132,2.0
udaipur,10011132,2.0
udupi,10011132,1.0
ujjain,10011132,1.0
una,10011132,1.0
vadodara,10011132,5.0
vapi,10011132,1.0
varanasi,10011132,7.0
vijayawada,10011132,10.0
vizag,10011132,10.0
vizianagaram,10011132,1.0
warangal,10011132,1.0
yamunanagar,10011132,1.0
zirakpur,10011132,6.0
ahmedabad,10015803,18.0
ambala,10015803,1.0
amravati,10015803,2.0
anand,10015803,3.0
aurangabad,10015803,1.0
batala,10015803,2.0
berhampur,10015803,2.0
bharuch,10015803,1.0
bhavnagar,10015803,1.0
bhimavaram,10015803,3.0
chandigarh,10015803,5.0
chandrapur,10015803,1.0
delhi,10015803,2.0
eluru,10015803,3.0
firozpur,10015803,1.0
gandhidham,10015803,1.0
guntur,10015803,5.0
gurgaon,10015803,3.0
hamirpur,10015803,2.0
hyderabad,10015803,69.0
jalandhar,10015803,2.0
jammu,10015803,6.0
jamnagar,10015803,3.0
junagadh,10015803,1.0
kakinada,10015803,4.0
kalol,10015803,1.0
kapurthala,10015803,1.0
khanna,10015803,1.0
kharar,10015803,4.0
kurnool,10015803,2.0
kurukshetra,10015803,1.0
ludhiana,10015803,8.0
moga,10015803,1.0
mohali,10015803,7.0
mumbai,10015803,5.0
nagpur,10015803,3.0
nashik,10015803,3.0
navsari,10015803,1.0
panchkula,10015803,5.0
patiala,10015803,1.0
pune,10015803,7.0
puri,10015803,1.0
rajahmundry,10015803,1.0
rajkot,10015803,8.0
rewari,10015803,1.0
sri ganganagar,10015803,1.0
surat,10015803,5.0
una,10015803,2.0
vadodara,10015803,6.0
vijayawada,10015803,19.0
vizag,10015803,16.0
vizianagaram,10015803,1.0
warangal,10015803,6.0
zirakpur,10015803,2.0
bengaluru,10015804,1.0
ballari,10015805,29.0
belgaum,10015805,24.0
bengaluru,10015805,3968.0
bidar,10015805,4.0
bijapur,10015805,13.0
chennai,10015805,1129.0
coimbatore,10015805,73.0
davanagere,10015805,18.0
dharwad,10015805,24.0
erode,10015805,13.0
gulbarga,10015805,2.0
hassan,10015805,13.0
hosur,10015805,56.0
hubli,10015805,12.0
kochi,10015805,597.0
kottayam,10015805,51.0
kozhikode,10015805,61.0
madurai,10015805,7.0
mangaluru,10015805,123.0
manipal,10015805,66.0
mysore,10015805,170.0
nellore,10015805,10.0
puducherry,10015805,9.0
salem,10015805,6.0
shimoga,10015805,61.0
thrissur,10015805,83.0
tiruchirappalli,10015805,20.0
tirupati,10015805,2.0
trivandrum,10015805,78.0
tumkur,10015805,30.0
udupi,10015805,69.0
vellore,10015805,10.0
warangal,10015805,1.0
agra,10015807,105.0
ahmedabad,10015807,381.0
ahmednagar,10015807,2.0
ajmer,10015807,52.0
akola,10015807,8.0
aligarh,10015807,34.0
alwar,10015807,16.0
ambala,10015807,6.0
amravati,10015807,10.0
amritsar,10015807,54.0
anand,10015807,7.0
ankleshwar,10015807,4.0
asansol,10015807,33.0
aurangabad,10015807,28.0
ayodhya,10015807,16.0
baddi,10015807,8.0
bahadurgarh,10015807,8.0
ballari,10015807,3.0
barabanki,10015807,9.0
bardhaman,10015807,29.0
bareilly,10015807,41.0
batala,10015807,3.0
bathinda,10015807,5.0
begusarai,10015807,15.0
belgaum,10015807,6.0
bengaluru,10015807,1346.0
berhampur,10015807,8.0
bhagalpur,10015807,43.0
bharuch,10015807,9.0
bhavnagar,10015807,8.0
bhimavaram,10015807,1.0
bhiwadi,10015807,26.0
bhiwani,10015807,5.0
bhopal,10015807,509.0
bhubaneswar,10015807,112.0
bhuj,10015807,4.0
bidar,10015807,5.0
bijapur,10015807,3.0
bikaner,10015807,24.0
bokaro,10015807,47.0
chandigarh,10015807,80.0
chandrapur,10015807,4.0
chennai,10015807,808.0
coimbatore,10015807,82.0
cuttack,10015807,33.0
darbhanga,10015807,9.0
davanagere,10015807,3.0
dehradun,10015807,31.0
delhi,10015807,1551.0
deoghar,10015807,6.0
deoria,10015807,10.0
dewas,10015807,10.0
dhanbad,10015807,53.0
dharamshala,10015807,4.0
dharwad,10015807,5.0
durg,10015807,30.0
durgapur,10015807,43.0
eluru,10015807,2.0
erode,10015807,4.0
faridabad,10015807,174.0
farrukhabad,10015807,4.0
fatehpur,10015807,3.0
firozabad,10015807,2.0
firozpur,10015807,6.0
gandhidham,10015807,9.0
gaya,10015807,29.0
ghaziabad,10015807,241.2
goa,10015807,262.0
gonda,10015807,2.0
gorakhpur,10015807,84.0
gulbarga,10015807,4.0
guntur,10015807,14.0
gurgaon,10015807,709.0
guwahati,10015807,191.0
gwalior,10015807,55.0
haldwani,10015807,57.0
hamirpur,10015807,4.0
hapur,10015807,9.0
haridwar,10015807,8.0
hassan,10015807,1.0
hazaribagh,10015807,12.0
hisar,10015807,22.0
hoshiarpur,10015807,3.0
hosur,10015807,15.0
hubli,10015807,1.0
hyderabad,10015807,475.0
indore,10015807,347.0
jabalpur,10015807,36.0
jaipur,10015807,390.0
jalandhar,10015807,36.0
jalgaon,10015807,3.0
jammu,10015807,73.0
jamnagar,10015807,11.0
jamshedpur,10015807,176.0
jaunpur,10015807,9.0
jhansi,10015807,26.0
jind,10015807,5.0
jodhpur,10015807,62.0
junagadh,10015807,3.0
kaithal,10015807,1.0
kakinada,10015807,24.0
kalol,10015807,2.0
kanpur,10015807,272.0
kapurthala,10015807,1.0
karnal,10015807,3.0
khanna,10015807,3.0
kharagpur,10015807,43.0
kharar,10015807,39.0
kochi,10015807,167.0
kolhapur,10015807,1.0
kolkata,10015807,2598.0
kota,10015807,43.0
kotdwar,10015807,5.0
kottayam,10015807,8.0
kozhikode,10015807,6.0
kurnool,10015807,6.0
kurukshetra,10015807,2.0
lakhimpur,10015807,6.0
latur,10015807,2.0
lonavala,10015807,2.0
lucknow,10015807,572.0
ludhiana,10015807,50.0
madurai,10015807,8.0
mainpuri,10015807,2.0
manali,10015807,4.0
mangaluru,10015807,19.0
manipal,10015807,3.0
mathura,10015807,21.0
meerut,10015807,50.0
mehsana,10015807,2.0
modinagar,10015807,4.0
moga,10015807,2.0
mohali,10015807,43.0
moradabad,10015807,55.0
mumbai,10015807,1081.0
muzaffarnagar,10015807,14.0
muzaffarpur,10015807,25.0
mysore,10015807,29.0
nadiad,10015807,4.0
nagpur,10015807,154.0
nanded,10015807,4.0
narmadapuram,10015807,3.0
nashik,10015807,49.0
navsari,10015807,10.0
nellore,10015807,7.0
noida,10015807,562.8
palwal,10015807,4.0
panchkula,10015807,33.0
panipat,10015807,11.0
pathankot,10015807,5.0
patiala,10015807,31.0
patna,10015807,462.0
phagwara,10015807,3.0
prayagraj,10015807,152.0
puducherry,10015807,7.0
pune,10015807,523.0
puri,10015807,2.0
purnia,10015807,16.0
raebareli,10015807,3.0
raipur,10015807,79.0
rajahmundry,10015807,12.0
rajkot,10015807,29.0
rampur,10015807,17.0
ranchi,10015807,163.0
rewa,10015807,10.0
rewari,10015807,9.0
rishikesh,10015807,6.0
rohtak,10015807,24.0
roorkee,10015807,2.0
rudrapur,10015807,23.0
saharanpur,10015807,4.0
salem,10015807,7.0
sangli,10015807,5.0
sangrur,10015807,2.0
satara,10015807,5.0
satna,10015807,9.0
shillong,10015807,34.0
shimoga,10015807,4.0
sikar,10015807,13.0
siliguri,10015807,36.0
sirsa,10015807,4.0
sitapur,10015807,10.0
solan,10015807,9.0
solapur,10015807,6.0
sonipat,10015807,32.0
sri ganganagar,10015807,13.0
sundar nagar,10015807,3.0
surat,10015807,56.0
thrissur,10015807,11.0
tiruchirappalli,10015807,8.0
tirupati,10015807,8.0
trivandrum,10015807,38.0
tumkur,10015807,2.0
udaipur,10015807,85.0
ujjain,10015807,13.0
una,10015807,1.0
unnao,10015807,11.0
vadodara,10015807,116.0
vapi,10015807,4.0
varanasi,10015807,129.0
vellore,10015807,14.0
vijayawada,10015807,54.0
vizag,10015807,49.0
vizianagaram,10015807,1.0
vrindavan,10015807,10.0
warangal,10015807,11.0
yamunanagar,10015807,6.0
zirakpur,10015807,52.0
agra,10015808,61.0
ahmedabad,10015808,236.0
ahmednagar,10015808,2.0
ajmer,10015808,11.0
aligarh,10015808,20.0
alwar,10015808,20.0
ambala,10015808,3.0
amravati,10015808,2.0
amritsar,10015808,22.0
ankleshwar,10015808,3.0
asansol,10015808,4.0
aurangabad,10015808,4.0
ayodhya,10015808,6.0
baddi,10015808,1.0
bahadurgarh,10015808,10.0
ballari,10015808,1.0
barabanki,10015808,2.0
bardhaman,10015808,6.0
bareilly,10015808,31.0
batala,10015808,1.0
bathinda,10015808,7.0
begusarai,10015808,1.0
belgaum,10015808,7.0
bengaluru,10015808,950.0
berhampur,10015808,1.0
bhagalpur,10015808,1.0
bharuch,10015808,6.0
bhavnagar,10015808,3.0
bhiwadi,10015808,16.0
bhiwani,10015808,1.0
bhopal,10015808,113.0
bhubaneswar,10015808,59.0
bhuj,10015808,4.0
bidar,10015808,2.0
bijapur,10015808,3.0
bikaner,10015808,9.0
chandigarh,10015808,70.0
chandrapur,10015808,2.0
chennai,10015808,475.0
chennai,10015808,475.0
coimbatore,10015808,42.0
cuttack,10015808,9.0
darbhanga,10015808,1.0
davanagere,10015808,1.0
delhi,10015808,859.0
deoghar,10015808,3.0
deoria,10015808,4.0
dewas,10015808,4.0
dhanbad,10015808,9.0
dharwad,10015808,1.0
durgapur,10015808,4.0
eluru,10015808,2.0
erode,10015808,1.0
faridabad,10015808,84.0
farrukhabad,10015808,6.0
fatehpur,10015808,2.0
firozabad,10015808,2.0
firozpur,10015808,1.0
gandhidham,10015808,5.0
gaya,10015808,1.0
ghaziabad,10015808,97.5
goa,10015808,110.0
gonda,10015808,6.0
gorakhpur,10015808,60.0
gulbarga,10015808,8.0
guntur,10015808,4.0
gurgaon,10015808,345.0
guwahati,10015808,1.0
gwalior,10015808,26.0
haldwani,10015808,18.0
hamirpur,10015808,5.0
hapur,10015808,4.0
hisar,10015808,2.0
hoshiarpur,10015808,2.0
hosur,10015808,2.0
hubli,10015808,6.0
hyderabad,10015808,415.0
hyderabad,10015808,415.0
indore,10015808,108.0
jabalpur,10015808,13.0
jaipur,10015808,209.0
jalandhar,10015808,37.0
jammu,10015808,13.0
jamnagar,10015808,6.0
jamshedpur,10015808,38.0
jaunpur,10015808,21.0
jhansi,10015808,10.0
jind,10015808,1.0
jodhpur,10015808,45.0
junagadh,10015808,1.0
kakinada,10015808,3.0
kalol,10015808,2.0
kanpur,10015808,127.0
kapurthala,10015808,1.0
karnal,10015808,9.0
khanna,10015808,3.0
kharagpur,10015808,6.0
kharar,10015808,33.0
kochi,10015808,70.0
kolkata,10015808,401.0
kolkata,10015808,401.0
kota,10015808,29.0
kottayam,10015808,1.0
kozhikode,10015808,3.0
