city_norm,item_id,oct_actual_sales
rampur,10159513,2.0
ranchi,10159513,22.0
rewa,10159513,2.0
rewari,10159513,1.0
rohtak,10159513,4.0
rudrapur,10159513,2.0
saharanpur,10159513,2.0
sangrur,10159513,1.0
satna,10159513,2.0
shimoga,10159513,1.0
sikar,10159513,1.0
siliguri,10159513,2.0
sirsa,10159513,2.0
sitapur,10159513,4.0
solan,10159513,2.0
solapur,10159513,1.0
sonipat,10159513,13.0
sri ganganagar,10159513,2.0
sundar nagar,10159513,1.0
surat,10159513,16.0
thrissur,10159513,3.0
tirupati,10159513,5.0
trivandrum,10159513,5.0
udaipur,10159513,7.0
unnao,10159513,1.0
vadodara,10159513,18.0
varanasi,10159513,8.0
vijayawada,10159513,10.0
vizag,10159513,7.0
vizianagaram,10159513,1.0
vrindavan,10159513,4.0
warangal,10159513,1.0
yamunanagar,10159513,3.0
zirakpur,10159513,8.0
akola,10159648,2.0
amravati,10159648,1.0
amravati,10159648,1.0
ballari,10159648,2.0
belgaum,10159648,1.0
bengaluru,10159648,530.0
bengaluru,10159648,88.0
bhimavaram,10159648,1.0
chandrapur,10159648,1.0
chennai,10159648,286.0
chennai,10159648,30.0
coimbatore,10159648,65.0
coimbatore,10159648,7.0
durg,10159648,10.0
durg,10159648,1.0
erode,10159648,1.0
erode,10159648,1.0
gulbarga,10159648,2.0
gulbarga,10159648,1.0
guntur,10159648,4.0
hassan,10159648,1.0
hosur,10159648,5.0
hosur,10159648,1.0
hubli,10159648,1.0
hyderabad,10159648,221.0
hyderabad,10159648,39.0
kakinada,10159648,16.0
kakinada,10159648,6.0
kochi,10159648,24.0
kochi,10159648,6.0
kottayam,10159648,2.0
kozhikode,10159648,4.0
kurnool,10159648,2.0
lonavala,10159648,1.0
madurai,10159648,8.0
madurai,10159648,1.0
mangaluru,10159648,6.0
mumbai,10159648,509.0
mumbai,10159648,64.0
mysore,10159648,13.0
mysore,10159648,2.0
nagpur,10159648,25.0
nagpur,10159648,1.0
nanded,10159648,1.0
nashik,10159648,10.0
nashik,10159648,2.0
nellore,10159648,2.0
puducherry,10159648,7.0
puducherry,10159648,2.0
pune,10159648,24.0
pune,10159648,1.0
raipur,10159648,15.0
raipur,10159648,1.0
rajahmundry,10159648,5.0
rajahmundry,10159648,1.0
salem,10159648,1.0
shimoga,10159648,4.0
solapur,10159648,1.0
thrissur,10159648,2.0
thrissur,10159648,2.0
tiruchirappalli,10159648,2.0
tirupati,10159648,3.0
tirupati,10159648,3.0
trivandrum,10159648,9.0
trivandrum,10159648,1.0
tumkur,10159648,2.0
vellore,10159648,2.0
vijayawada,10159648,18.0
vijayawada,10159648,1.0
vizag,10159648,38.0
vizag,10159648,4.0
vizianagaram,10159648,1.0
warangal,10159648,4.0
agra,10159658,18.0
ahmedabad,10159658,113.0
ajmer,10159658,7.0
aligarh,10159658,5.0
alwar,10159658,1.0
amritsar,10159658,4.0
anand,10159658,1.0
ankleshwar,10159658,1.0
asansol,10159658,5.0
aurangabad,10159658,17.0
ayodhya,10159658,3.0
baddi,10159658,1.0
bahadurgarh,10159658,4.0
ballari,10159658,1.0
bardhaman,10159658,1.0
bareilly,10159658,22.0
batala,10159658,1.0
begusarai,10159658,3.0
belgaum,10159658,1.0
bengaluru,10159658,177.0
berhampur,10159658,2.0
bhagalpur,10159658,3.0
bhavnagar,10159658,2.0
bhiwadi,10159658,3.0
bhiwani,10159658,1.0
bhopal,10159658,2.0
bhubaneswar,10159658,11.0
bidar,10159658,2.0
bijapur,10159658,1.0
bijnor,10159658,1.0
bikaner,10159658,12.0
bokaro,10159658,2.0
chandigarh,10159658,16.0
chennai,10159658,84.0
chennai,10159658,84.0
cuttack,10159658,4.0
darbhanga,10159658,1.0
davanagere,10159658,1.0
dehradun,10159658,16.0
delhi,10159658,236.0
deoghar,10159658,4.0
deoria,10159658,1.0
dhanbad,10159658,7.0
dharamshala,10159658,1.0
durgapur,10159658,2.0
erode,10159658,1.0
faridabad,10159658,31.0
fatehpur,10159658,4.0
firozabad,10159658,1.0
gandhidham,10159658,1.0
gaya,10159658,3.0
ghaziabad,10159658,31.5
goa,10159658,38.0
gonda,10159658,1.0
gorakhpur,10159658,19.0
guntur,10159658,6.0
gurgaon,10159658,178.0
guwahati,10159658,29.0
gwalior,10159658,4.0
haldwani,10159658,14.0
hapur,10159658,3.0
hardoi,10159658,1.0
haridwar,10159658,6.0
hassan,10159658,1.0
hisar,10159658,7.0
hyderabad,10159658,101.0
hyderabad,10159658,101.0
jaipur,10159658,58.0
jalandhar,10159658,7.0
jammu,10159658,5.0
jamnagar,10159658,1.0
jamshedpur,10159658,20.0
jaunpur,10159658,2.0
jhansi,10159658,4.0
jind,10159658,2.0
jodhpur,10159658,11.0
kakinada,10159658,5.0
kanpur,10159658,48.0
khanna,10159658,1.0
kharagpur,10159658,3.0
kharar,10159658,3.0
kolkata,10159658,236.0
kolkata,10159658,236.0
kota,10159658,9.0
kotdwar,10159658,2.0
lakhimpur,10159658,1.0
lucknow,10159658,100.0
ludhiana,10159658,4.0
manipal,10159658,2.0
mathura,10159658,1.0
meerut,10159658,4.0
modinagar,10159658,4.0
mohali,10159658,8.0
moradabad,10159658,4.0
mumbai,10159658,149.0
mumbai,10159658,149.0
muzaffarnagar,10159658,4.0
muzaffarpur,10159658,10.0
mysore,10159658,3.0
nanded,10159658,1.0
nashik,10159658,1.0
navsari,10159658,2.0
nellore,10159658,4.0
noida,10159658,73.5
ongole,10159658,1.0
panchkula,10159658,7.0
panipat,10159658,2.0
patna,10159658,39.0
prayagraj,10159658,24.0
pune,10159658,57.0
pune,10159658,57.0
puri,10159658,1.0
purnia,10159658,2.0
rajkot,10159658,13.0
rampur,10159658,3.0
ranchi,10159658,18.0
rewa,10159658,1.0
rewari,10159658,1.0
rishikesh,10159658,2.0
rohtak,10159658,4.0
rudrapur,10159658,3.0
saharanpur,10159658,3.0
sangli,10159658,1.0
satara,10159658,1.0
shillong,10159658,5.0
shimoga,10159658,1.0
sikar,10159658,13.0
siliguri,10159658,3.0
sirsa,10159658,3.0
sitapur,10159658,1.0
solan,10159658,3.0
solapur,10159658,1.0
sonipat,10159658,7.0
sundar nagar,10159658,5.0
surat,10159658,24.0
tirupati,10159658,3.0
udaipur,10159658,8.0
unnao,10159658,2.0
vadodara,10159658,37.0
vapi,10159658,3.0
varanasi,10159658,15.0
vellore,10159658,1.0
vijayawada,10159658,17.0
vizag,10159658,11.0
vizianagaram,10159658,3.0
warangal,10159658,2.0
zirakpur,10159658,4.0
agra,10159659,17.0
agra,10159659,1.0
akola,10159659,1.0
aligarh,10159659,5.0
alwar,10159659,6.0
ambala,10159659,5.0
amravati,10159659,3.0
ayodhya,10159659,5.0
bahadurgarh,10159659,5.0
ballari,10159659,6.0
bareilly,10159659,12.0
bathinda,10159659,4.0
belgaum,10159659,3.0
bengaluru,10159659,963.0
bengaluru,10159659,82.0
bhimavaram,10159659,1.0
bhiwadi,10159659,8.0
bhiwadi,10159659,1.0
bhiwani,10159659,3.0
bidar,10159659,3.0
bilaspur,10159659,1.0
chandigarh,10159659,1.0
chandigarh,10159659,2.0
chandrapur,10159659,2.0
chennai,10159659,236.0
chennai,10159659,29.0
coimbatore,10159659,31.0
coimbatore,10159659,1.0
davanagere,10159659,2.0
delhi,10159659,543.0
delhi,10159659,41.0
durg,10159659,8.0
erode,10159659,3.0
faridabad,10159659,50.0
faridabad,10159659,1.0
farrukhabad,10159659,1.0
farrukhabad,10159659,1.0
firozabad,10159659,1.0
firozabad,10159659,1.0
ghaziabad,10159659,62.699999999999996
ghaziabad,10159659,1.7999999999999998
gulbarga,10159659,21.0
guntur,10159659,4.0
guntur,10159659,1.0
gurgaon,10159659,311.0
gurgaon,10159659,30.0
gwalior,10159659,1.0
haldwani,10159659,5.0
haldwani,10159659,1.0
hassan,10159659,4.0
hassan,10159659,1.0
hisar,10159659,7.0
hosur,10159659,12.0
hubli,10159659,4.0
hyderabad,10159659,599.0
hyderabad,10159659,58.0
jalandhar,10159659,1.0
jhansi,10159659,4.0
jhansi,10159659,1.0
jind,10159659,1.0
jind,10159659,1.0
kaithal,10159659,5.0
kakinada,10159659,4.0
kakinada,10159659,1.0
kanpur,10159659,23.0
kanpur,10159659,2.0
karnal,10159659,9.0
karnal,10159659,2.0
kashipur,10159659,1.0
khanna,10159659,1.0
kharar,10159659,1.0
kochi,10159659,38.0
kochi,10159659,4.0
kottayam,10159659,4.0
kozhikode,10159659,6.0
kurnool,10159659,5.0
kurukshetra,10159659,1.0
latur,10159659,1.0
lonavala,10159659,1.0
lucknow,10159659,25.0
lucknow,10159659,5.0
madurai,10159659,2.0
madurai,10159659,1.0
mainpuri,10159659,2.0
mangaluru,10159659,9.0
mangaluru,10159659,1.0
manipal,10159659,3.0
mathura,10159659,6.0
mathura,10159659,1.0
meerut,10159659,21.0
modinagar,10159659,2.0
mohali,10159659,1.0
moradabad,10159659,3.0
mumbai,10159659,708.0
mumbai,10159659,112.0
muzaffarnagar,10159659,1.0
mysore,10159659,19.0
nagpur,10159659,22.0
nanded,10159659,1.0
nashik,10159659,9.0
nellore,10159659,2.0
nizamabad,10159659,3.0
noida,10159659,146.29999999999998
noida,10159659,4.199999999999999
ongole,10159659,3.0
palwal,10159659,1.0
panchkula,10159659,2.0
panipat,10159659,7.0
patiala,10159659,1.0
patiala,10159659,1.0
puducherry,10159659,2.0
pune,10159659,37.0
pune,10159659,1.0
raipur,10159659,17.0
rajahmundry,10159659,6.0
rajahmundry,10159659,2.0
rampur,10159659,1.0
rewari,10159659,3.0
rewari,10159659,1.0
rohtak,10159659,12.0
saharanpur,10159659,1.0
salem,10159659,3.0
sangrur,10159659,2.0
shimoga,10159659,7.0
sirsa,10159659,8.0
solapur,10159659,1.0
sonipat,10159659,12.0
sonipat,10159659,2.0
thrissur,10159659,1.0
tiruchirappalli,10159659,7.0
tiruchirappalli,10159659,1.0
tirupati,10159659,1.0
tirupati,10159659,2.0
trivandrum,10159659,17.0
tumkur,10159659,5.0
udupi,10159659,12.0
vellore,10159659,2.0
vijayawada,10159659,15.0
vijayawada,10159659,2.0
vizag,10159659,39.0
vizag,10159659,7.0
vizianagaram,10159659,3.0
vrindavan,10159659,3.0
warangal,10159659,9.0
yamunanagar,10159659,2.0
zirakpur,10159659,5.0
zirakpur,10159659,1.0
belgaum,10159675,1.0
bengaluru,10159675,5.0
chennai,10159675,4.0
hosur,10159675,1.0
hyderabad,10159675,34.0
latur,10159675,1.0
mysore,10159675,2.0
pune,10159675,1.0
warangal,10159675,1.0
agra,10159797,24.0
ahmedabad,10159797,112.0
ahmednagar,10159797,1.0
ajmer,10159797,11.0
aligarh,10159797,10.0
alwar,10159797,5.0
ambala,10159797,3.0
amritsar,10159797,14.0
anand,10159797,2.0
asansol,10159797,8.0
aurangabad,10159797,4.0
ayodhya,10159797,4.0
baddi,10159797,1.0
bahadurgarh,10159797,5.0
ballari,10159797,2.0
barabanki,10159797,10.0
bardhaman,10159797,5.0
bareilly,10159797,15.0
bathinda,10159797,3.0
belgaum,10159797,3.0
bengaluru,10159797,92.0
berhampur,10159797,1.0
bhagalpur,10159797,1.0
bharuch,10159797,1.0
bhavnagar,10159797,5.0
bhiwadi,10159797,6.0
bhopal,10159797,10.0
bhubaneswar,10159797,4.0
bhuj,10159797,2.0
bidar,10159797,2.0
bikaner,10159797,2.0
bokaro,10159797,4.0
chandigarh,10159797,30.0
chennai,10159797,59.0
coimbatore,10159797,6.0
cuttack,10159797,1.0
davanagere,10159797,1.0
delhi,10159797,395.0
deoghar,10159797,7.0
deoria,10159797,1.0
dhanbad,10159797,13.0
dharwad,10159797,2.0
durgapur,10159797,9.0
eluru,10159797,3.0
faridabad,10159797,52.0
farrukhabad,10159797,2.0
fatehpur,10159797,1.0
firozabad,10159797,1.0
firozpur,10159797,1.0
gandhidham,10159797,4.0
ghaziabad,10159797,68.1
goa,10159797,43.0
gorakhpur,10159797,16.0
gurgaon,10159797,139.0
guwahati,10159797,78.0
gwalior,10159797,20.0
haldwani,10159797,16.0
hamirpur,10159797,1.0
hapur,10159797,1.0
hardoi,10159797,1.0
hassan,10159797,1.0
hisar,10159797,11.0
hoshiarpur,10159797,1.0
hosur,10159797,1.0
hubli,10159797,1.0
hyderabad,10159797,42.0
jabalpur,10159797,4.0
jaipur,10159797,128.0
jalandhar,10159797,11.0
jammu,10159797,16.0
jamnagar,10159797,4.0
jamshedpur,10159797,12.0
jaunpur,10159797,5.0
jhansi,10159797,8.0
jodhpur,10159797,25.0
junagadh,10159797,2.0
kakinada,10159797,1.0
kalol,10159797,1.0
kanpur,10159797,83.0
kapurthala,10159797,2.0
karnal,10159797,5.0
kashipur,10159797,1.0
kharar,10159797,9.0
kochi,10159797,7.0
kolhapur,10159797,1.0
kolkata,10159797,354.0
kota,10159797,13.0
kozhikode,10159797,1.0
kurnool,10159797,2.0
kurukshetra,10159797,3.0
lakhimpur,10159797,4.0
latur,10159797,1.0
lonavala,10159797,1.0
lucknow,10159797,196.0
ludhiana,10159797,27.0
mangaluru,10159797,1.0
mathura,10159797,1.0
meerut,10159797,18.0
mehsana,10159797,2.0
moga,10159797,1.0
mohali,10159797,13.0
moradabad,10159797,14.0
mumbai,10159797,229.0
muradnagar,10159797,1.0
muzaffarnagar,10159797,5.0
muzaffarpur,10159797,2.0
mysore,10159797,6.0
nadiad,10159797,2.0
nashik,10159797,8.0
navsari,10159797,5.0
noida,10159797,158.89999999999998
ongole,10159797,1.0
palwal,10159797,1.0
panchkula,10159797,6.0
panipat,10159797,4.0
pathankot,10159797,1.0
patiala,10159797,14.0
patna,10159797,7.0
phagwara,10159797,2.0
prayagraj,10159797,35.0
pune,10159797,114.0
puri,10159797,1.0
raebareli,10159797,1.0
rajahmundry,10159797,2.0
rajkot,10159797,10.0
rajpura,10159797,1.0
rampur,10159797,9.0
ranchi,10159797,59.0
rewa,10159797,2.0
rewari,10159797,6.0
rishikesh,10159797,17.0
rohtak,10159797,8.0
roorkee,10159797,12.0
saharanpur,10159797,7.0
salem,10159797,1.0
sangli,10159797,1.0
sangrur,10159797,1.0
satara,10159797,2.0
satna,10159797,1.0
shillong,10159797,26.0
sikar,10159797,1.0
siliguri,10159797,32.0
sitapur,10159797,1.0
solan,10159797,5.0
sonipat,10159797,5.0
sri ganganagar,10159797,1.0
surat,10159797,50.0
thrissur,10159797,1.0
tirupati,10159797,1.0
udaipur,10159797,10.0
unnao,10159797,3.0
vadodara,10159797,33.0
vapi,10159797,3.0
varanasi,10159797,37.0
vellore,10159797,2.0
vijayawada,10159797,5.0
vizag,10159797,6.0
vizianagaram,10159797,2.0
vrindavan,10159797,3.0
warangal,10159797,1.0
yamunanagar,10159797,3.0
zirakpur,10159797,11.0
agra,10159798,39.0
ahmedabad,10159798,163.0
ajmer,10159798,20.0
aligarh,10159798,7.0
alwar,10159798,9.0
ambala,10159798,4.0
amravati,10159798,1.0
amritsar,10159798,23.0
anand,10159798,3.0
asansol,10159798,6.0
aurangabad,10159798,1.0
ayodhya,10159798,2.0
baddi,10159798,1.0
bahadurgarh,10159798,14.0
ballari,10159798,2.0
barabanki,10159798,2.0
bardhaman,10159798,6.0
bareilly,10159798,24.0
batala,10159798,2.0
bathinda,10159798,11.0
begusarai,10159798,16.0
belgaum,10159798,1.0
bengaluru,10159798,119.0
berhampur,10159798,1.0
bhagalpur,10159798,15.0
bharuch,10159798,5.0
bhavnagar,10159798,7.0
bhimavaram,10159798,3.0
bhiwadi,10159798,8.0
bhiwani,10159798,1.0
bhopal,10159798,172.0
bhubaneswar,10159798,31.0
bhuj,10159798,1.0
bidar,10159798,3.0
bihar sharif,10159798,1.0
bijnor,10159798,1.0
bikaner,10159798,6.0
bokaro,10159798,3.0
chandigarh,10159798,61.0
chandrapur,10159798,1.0
chennai,10159798,11.0
coimbatore,10159798,3.0
cuttack,10159798,1.0
darbhanga,10159798,7.0
davanagere,10159798,1.0
dehradun,10159798,80.0
delhi,10159798,688.0
deoghar,10159798,4.0
deoria,10159798,1.0
dewas,10159798,2.0
dhanbad,10159798,13.0
dharamshala,10159798,2.0
durgapur,10159798,13.0
eluru,10159798,5.0
faridabad,10159798,76.0
farrukhabad,10159798,1.0
fatehpur,10159798,3.0
firozpur,10159798,1.0
gandhidham,10159798,7.0
gaya,10159798,7.0
ghaziabad,10159798,133.2
goa,10159798,46.0
gonda,10159798,3.0
gorakhpur,10159798,27.0
gulbarga,10159798,4.0
guntur,10159798,4.0
gurgaon,10159798,333.0
guwahati,10159798,26.0
gwalior,10159798,25.0
haldwani,10159798,36.0
hamirpur,10159798,1.0
haridwar,10159798,12.0
hazaribagh,10159798,11.0
hisar,10159798,14.0
hoshiarpur,10159798,2.0
hyderabad,10159798,110.0
indore,10159798,162.0
jabalpur,10159798,14.0
jaipur,10159798,194.0
jalandhar,10159798,30.0
jalgaon,10159798,2.0
jammu,10159798,22.0
jamnagar,10159798,2.0
jamshedpur,10159798,53.0
jaunpur,10159798,12.0
jhansi,10159798,5.0
jind,10159798,6.0
jodhpur,10159798,48.0
junagadh,10159798,5.0
kaithal,10159798,1.0
kakinada,10159798,2.0
kanpur,10159798,134.0
kapurthala,10159798,7.0
karnal,10159798,5.0
kashipur,10159798,4.0
khanna,10159798,1.0
kharagpur,10159798,8.0
kharar,10159798,15.0
kochi,10159798,10.0
kolhapur,10159798,8.0
kolkata,10159798,584.0
kota,10159798,18.0
kotdwar,10159798,3.0
kurukshetra,10159798,1.0
lakhimpur,10159798,1.0
lucknow,10159798,229.0
ludhiana,10159798,51.0
mainpuri,10159798,1.0
manali,10159798,1.0
mangaluru,10159798,1.0
manipal,10159798,1.0
mathura,10159798,6.0
meerut,10159798,37.0
mehsana,10159798,3.0
moga,10159798,1.0
mohali,10159798,33.0
moradabad,10159798,15.0
mumbai,10159798,427.0
muradnagar,10159798,1.0
muzaffarnagar,10159798,6.0
muzaffarpur,10159798,9.0
mysore,10159798,3.0
nadiad,10159798,3.0
nagpur,10159798,8.0
nanded,10159798,1.0
narmadapuram,10159798,2.0
nashik,10159798,5.0
navsari,10159798,3.0
nizamabad,10159798,1.0
noida,10159798,310.79999999999995
palwal,10159798,4.0
panchkula,10159798,22.0
panipat,10159798,4.0
pathankot,10159798,3.0
patiala,10159798,22.0
patna,10159798,119.0
phagwara,10159798,8.0
prayagraj,10159798,80.0
pune,10159798,158.0
puri,10159798,1.0
purnia,10159798,5.0
raebareli,10159798,1.0
rajahmundry,10159798,6.0
rajkot,10159798,16.0
rajpura,10159798,2.0
rampur,10159798,9.0
ranchi,10159798,88.0
ratlam,10159798,2.0
rewa,10159798,5.0
rewari,10159798,6.0
rishikesh,10159798,6.0
rohtak,10159798,21.0
roorkee,10159798,7.0
rudrapur,10159798,4.0
saharanpur,10159798,6.0
salem,10159798,1.0
sangli,10159798,1.0
satara,10159798,2.0
satna,10159798,7.0
shillong,10159798,8.0
sikar,10159798,3.0
siliguri,10159798,15.0
sirsa,10159798,2.0
sitapur,10159798,1.0
sonipat,10159798,26.0
sri ganganagar,10159798,1.0
sundar nagar,10159798,2.0
surat,10159798,40.0
thrissur,10159798,2.0
tiruchirappalli,10159798,2.0
trivandrum,10159798,3.0
udaipur,10159798,42.0
ujjain,10159798,5.0
unnao,10159798,1.0
vadodara,10159798,53.0
vapi,10159798,1.0
varanasi,10159798,136.0
vellore,10159798,2.0
vijayawada,10159798,6.0
vizag,10159798,10.0
vizianagaram,10159798,3.0
vrindavan,10159798,1.0
warangal,10159798,2.0
zirakpur,10159798,18.0
agra,10159799,12.0
ahmedabad,10159799,37.0
ajmer,10159799,4.0
aligarh,10159799,2.0
alwar,10159799,1.0
ambala,10159799,5.0
amritsar,10159799,3.0
asansol,10159799,2.0
aurangabad,10159799,1.0
ayodhya,10159799,3.0
baddi,10159799,1.0
bahadurgarh,10159799,13.0
barabanki,10159799,1.0
bardhaman,10159799,3.0
bareilly,10159799,15.0
bathinda,10159799,3.0
begusarai,10159799,1.0
bengaluru,10159799,34.0
berhampur,10159799,2.0
bhagalpur,10159799,5.0
bhavnagar,10159799,2.0
bhimavaram,10159799,1.0
bhiwadi,10159799,3.0
bhiwani,10159799,1.0
bhopal,10159799,26.0
bhubaneswar,10159799,20.0
bhuj,10159799,2.0
bijnor,10159799,1.0
bikaner,10159799,1.0
bokaro,10159799,1.0
chandigarh,10159799,9.0
chennai,10159799,14.0
coimbatore,10159799,4.0
cuttack,10159799,1.0
darbhanga,10159799,4.0
dehradun,10159799,4.0
delhi,10159799,158.0
deoghar,10159799,2.0
deoria,10159799,2.0
dhanbad,10159799,4.0
durgapur,10159799,1.0
eluru,10159799,1.0
faridabad,10159799,8.0
fatehpur,10159799,1.0
firozabad,10159799,1.0
gandhidham,10159799,1.0
gaya,10159799,5.0
ghaziabad,10159799,27.299999999999997
gonda,10159799,1.0
gorakhpur,10159799,12.0
guntur,10159799,2.0
gurgaon,10159799,103.0
guwahati,10159799,25.0
gwalior,10159799,14.0
haldwani,10159799,10.0
hamirpur,10159799,1.0
hardoi,10159799,1.0
hassan,10159799,1.0
hazaribagh,10159799,2.0
hisar,10159799,5.0
hyderabad,10159799,32.0
indore,10159799,35.0
jabalpur,10159799,9.0
jaipur,10159799,28.0
jalandhar,10159799,2.0
jammu,10159799,7.0
jamnagar,10159799,3.0
jamshedpur,10159799,15.0
jaunpur,10159799,5.0
jhansi,10159799,4.0
jind,10159799,1.0
jodhpur,10159799,4.0
junagadh,10159799,2.0
kakinada,10159799,2.0
kanpur,10159799,28.0
kapurthala,10159799,1.0
karnal,10159799,1.0
kharar,10159799,3.0
kochi,10159799,2.0
kolhapur,10159799,2.0
kolkata,10159799,215.0
kota,10159799,8.0
kottayam,10159799,1.0
kozhikode,10159799,1.0
lakhimpur,10159799,2.0
latur,10159799,1.0
lucknow,10159799,60.0
ludhiana,10159799,2.0
mangaluru,10159799,1.0
mathura,10159799,2.0
meerut,10159799,5.0
modinagar,10159799,1.0
mohali,10159799,8.0
moradabad,10159799,12.0
mumbai,10159799,95.0
muzaffarnagar,10159799,3.0
muzaffarpur,10159799,8.0
mysore,10159799,1.0
narmadapuram,10159799,1.0
nashik,10159799,4.0
nellore,10159799,1.0
noida,10159799,63.699999999999996
palwal,10159799,1.0
panchkula,10159799,5.0
panipat,10159799,6.0
pathankot,10159799,1.0
patiala,10159799,3.0
patna,10159799,32.0
phagwara,10159799,1.0
prayagraj,10159799,10.0
pune,10159799,40.0
puri,10159799,1.0
purnia,10159799,5.0
rajahmundry,10159799,2.0
rajkot,10159799,6.0
rajpura,10159799,1.0
rampur,10159799,2.0
ranchi,10159799,16.0
rewa,10159799,2.0
rewari,10159799,1.0
rishikesh,10159799,4.0
rohtak,10159799,5.0
roorkee,10159799,4.0
saharanpur,10159799,6.0
salem,10159799,1.0
satara,10159799,1.0
satna,10159799,1.0
shillong,10159799,5.0
sikar,10159799,3.0
siliguri,10159799,7.0
sirsa,10159799,2.0
sitapur,10159799,1.0
sonipat,10159799,3.0
tirupati,10159799,1.0
udaipur,10159799,10.0
ujjain,10159799,3.0
una,10159799,1.0
unnao,10159799,2.0
vadodara,10159799,13.0
varanasi,10159799,22.0
vijayawada,10159799,3.0
vizag,10159799,9.0
vrindavan,10159799,1.0
warangal,10159799,1.0
yamunanagar,10159799,1.0
zirakpur,10159799,3.0
agra,10160080,8.0
ahmedabad,10160080,25.0
ajmer,10160080,2.0
aligarh,10160080,3.0
alwar,10160080,3.0
ambala,10160080,3.0
amritsar,10160080,13.0
asansol,10160080,5.0
ayodhya,10160080,4.0
baddi,10160080,1.0
bahadurgarh,10160080,3.0
barabanki,10160080,8.0
bardhaman,10160080,9.0
bareilly,10160080,9.0
batala,10160080,1.0
bathinda,10160080,4.0
begusarai,10160080,2.0
belgaum,10160080,1.0
bengaluru,10160080,165.0
berhampur,10160080,3.0
bhagalpur,10160080,13.0
bhavnagar,10160080,1.0
bhimavaram,10160080,1.0
bhiwadi,10160080,7.0
bhiwani,10160080,1.0
bhubaneswar,10160080,16.0
bidar,10160080,2.0
bijapur,10160080,3.0
bokaro,10160080,1.0
chandigarh,10160080,19.0
chennai,10160080,57.0
coimbatore,10160080,4.0
cuttack,10160080,7.0
darbhanga,10160080,7.0
davanagere,10160080,2.0
dehradun,10160080,16.0
delhi,10160080,237.0
deoghar,10160080,2.0
deoria,10160080,7.0
dhanbad,10160080,11.0
dharamshala,10160080,1.0
dharwad,10160080,1.0
eluru,10160080,3.0
faridabad,10160080,27.0
farrukhabad,10160080,1.0
fatehpur,10160080,3.0
firozabad,10160080,1.0
gandhidham,10160080,1.0
gaya,10160080,7.0
ghaziabad,10160080,27.9
goa,10160080,16.0
gonda,10160080,2.0
gorakhpur,10160080,26.0
guntur,10160080,4.0
gurgaon,10160080,68.0
guwahati,10160080,23.0
gwalior,10160080,2.0
haldwani,10160080,1.0
hamirpur,10160080,1.0
hardoi,10160080,2.0
haridwar,10160080,2.0
hassan,10160080,1.0
hazaribagh,10160080,2.0
hisar,10160080,3.0
hoshiarpur,10160080,2.0
hosur,10160080,2.0
hubli,10160080,2.0
hyderabad,10160080,76.0
jaipur,10160080,23.0
jalandhar,10160080,9.0
jammu,10160080,13.0
jamshedpur,10160080,19.0
jaunpur,10160080,3.0
jhansi,10160080,5.0
jodhpur,10160080,5.0
junagadh,10160080,2.0
kakinada,10160080,3.0
kalol,10160080,1.0
kanpur,10160080,39.0
kapurthala,10160080,2.0
karnal,10160080,4.0
khanna,10160080,1.0
kharagpur,10160080,6.0
kharar,10160080,7.0
kolhapur,10160080,2.0
kolkata,10160080,290.0
kota,10160080,5.0
kotdwar,10160080,2.0
kurukshetra,10160080,1.0
lakhimpur,10160080,1.0
lonavala,10160080,1.0
lucknow,10160080,69.0
ludhiana,10160080,14.0
mainpuri,10160080,2.0
mangaluru,10160080,2.0
mathura,10160080,3.0
meerut,10160080,10.0
modinagar,10160080,1.0
moga,10160080,1.0
mohali,10160080,6.0
moradabad,10160080,4.0
mumbai,10160080,101.0
muzaffarnagar,10160080,1.0
mysore,10160080,4.0
nadiad,10160080,1.0
nashik,10160080,3.0
navsari,10160080,2.0
nellore,10160080,2.0
noida,10160080,65.1
palwal,10160080,2.0
panchkula,10160080,5.0
panipat,10160080,6.0
patiala,10160080,6.0
phagwara,10160080,3.0
prayagraj,10160080,15.0
puducherry,10160080,2.0
pune,10160080,71.0
puri,10160080,3.0
purnia,10160080,5.0
raebareli,10160080,1.0
rajahmundry,10160080,2.0
rajkot,10160080,4.0
ranchi,10160080,26.0
rewa,10160080,1.0
rishikesh,10160080,1.0
rohtak,10160080,5.0
roorkee,10160080,1.0
rudrapur,10160080,1.0
saharanpur,10160080,6.0
salem,10160080,4.0
sangrur,10160080,1.0
satna,10160080,2.0
shillong,10160080,3.0
shimoga,10160080,3.0
siliguri,10160080,7.0
sitapur,10160080,1.0
solapur,10160080,2.0
sonipat,10160080,10.0
sri ganganagar,10160080,1.0
sundar nagar,10160080,3.0
surat,10160080,8.0
tirupati,10160080,1.0
trivandrum,10160080,3.0
tumkur,10160080,2.0
udaipur,10160080,3.0
unnao,10160080,1.0
vadodara,10160080,6.0
vapi,10160080,1.0
varanasi,10160080,18.0
vijayawada,10160080,10.0
vizag,10160080,11.0
vizianagaram,10160080,3.0
vrindavan,10160080,4.0
warangal,10160080,1.0
yamunanagar,10160080,1.0
zirakpur,10160080,11.0
agra,10160081,6.0
ahmedabad,10160081,14.0
ajmer,10160081,1.0
aligarh,10160081,2.0
alwar,10160081,1.0
ambala,10160081,3.0
amravati,10160081,1.0
amritsar,10160081,3.0
anand,10160081,1.0
ayodhya,10160081,4.0
bahadurgarh,10160081,3.0
ballari,10160081,4.0
barabanki,10160081,1.0
bardhaman,10160081,2.0
