item_id,item_name,city_norm,month,monthly_qty_sold,monthly_mrp_median,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3m,rolling_mean_6m,rolling_std_3m,rolling_std_6m,cv_3m,cv_6m,slope_3m,slope_6m,zero_count_3m,zero_count_6m,is_intermittent,mean_sales_12m,max_sales_12m,min_sales_12m,month_number_since_launch,is_new_sku_last_3m,month_num,year_num,month_sin,month_cos,item_te,city_te,item_city_te
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),aurangabad,2025-10-01,10.0,240.0,6.0,4.0,6.0,1.0,,5.333333333333333,3.3333333333333335,1.1547005383790552,2.3380903889013194,0.21650635094607285,0.7014271166703958,-7.944109290391275e-16,1.0285714285714285,0.0,0.0,0,,,,7,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,6.624605678233438,3.0
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),ayodhya,2025-10-01,7.0,240.0,11.0,7.0,3.0,2.0,,7.0,4.833333333333333,3.999999999999942,3.710345895825977,0.5714285714285631,0.7676577715502022,3.9999999999999982,1.7428571428571424,0.0,0.0,0,,,,7,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,16.043478260869566,4.285714285714286
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),baddi,2025-10-01,1.0,240.0,2.0,2.0,1.0,,,1.6666666666666667,,0.5773502691892407,,0.3464101615135444,,0.5,,0.0,,0,,,,5,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,5.692708333333333,1.8
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),bahadurgarh,2025-10-01,20.0,240.0,18.0,19.0,19.0,14.0,6.0,18.666666666666668,14.333333333333334,0.5773502691891176,5.391351098442051,0.03092947870655987,0.37614077430991055,-0.5000000000000009,1.9428571428571426,0.0,0.0,0,15.333333333333334,24.0,6.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,20.754716981132077,14.76923076923077
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),ballari,2025-10-01,2.0,240.0,1.0,1.0,1.0,,,1.0,,0.0,,0.0,,9.930136612989094e-17,,0.0,,0,,,,3,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,5.0978260869565215,1.0
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),barabanki,2025-10-01,11.0,240.0,3.0,5.0,2.0,1.0,,3.3333333333333335,3.6666666666666665,1.5275252316518257,3.4448028487378966,0.4582575694955477,0.9394916860194263,0.5000000000000003,0.4000000000000002,0.0,0.0,0,,,,7,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,11.431693989071038,4.428571428571429
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),bardhaman,2025-10-01,2.0,240.0,7.0,4.0,2.0,1.0,,4.333333333333333,2.8333333333333335,2.5166114784235067,2.316606713853856,0.5807564950208093,0.8176258990072434,2.4999999999999996,1.1142857142857139,0.0,0.0,0,,,,7,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,25.142480211081793,2.5714285714285716
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),bareilly,2025-10-01,38.0,480.0,25.0,23.0,24.0,30.0,8.0,24.0,22.833333333333332,0.9999999999996279,4.8751068364366965,0.04166666666665116,0.213508328603067,0.4999999999999977,0.02857142857143016,0.0,0.0,0,20.5,46.0,1.0,14,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,31.971875,18.285714285714285
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),batala,2025-10-01,14.0,240.0,12.0,9.0,3.0,,,8.0,,4.582575694955733,,0.5728219618694667,,4.499999999999999,,0.0,,0,,,,4,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,7.93006993006993,6.25
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),bathinda,2025-10-01,16.0,240.0,13.0,15.0,16.0,15.0,8.0,14.666666666666666,14.166666666666666,1.5275252316516692,1.8348478592712554,0.10414944761261381,0.12951867241914744,-1.5000000000000044,0.08571428571428664,0.0,0.0,0,14.666666666666666,25.0,8.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,13.150375939849624,13.923076923076923
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),begusarai,2025-10-01,6.0,240.0,2.0,1.0,1.0,,,1.3333333333333333,,0.5773502691888094,,0.43301270189160707,,0.4999999999999999,,0.0,,0,,,,4,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,17.69832402234637,1.25
10000197,Organic India Tulsi Classic Green Tea Bags(Pack),belgaum,2025-10-01,4.0,225.0,1.0,4.0,1.0,2.0,,2.0,2.3333333333333335,1.7320508075686065,1.2110601416415991,0.8660254037843033,0.5190257749892567,5.958081967793456e-16,-0.11428571428571387,0.0,0.0,0,,,,7,0,10,2025,-0.8660254037844386,0.5000000000000001,56.42588996763754,5.40531561461794,2.142857142857143
